epoch,method,split,category,n_images,pixel_auroc,pixel_ap,image_auroc,image_ap,checkpoint_sha256,source
12,C_OLD_0,heldout_categories,macaroni2,8,0.9923803514290678,0.286419471365672,0.9375,0.95,,
12,C_OLD_0,heldout_categories,pcb3,8,0.9338637234061833,0.5000650116522418,1.0,1.0,,
12,C_OLD_0,heldout_categories,pipe_fryum,8,0.9932793310571068,0.36713465154656705,1.0,1.0,,
12,C_OLD_0,seen_categories,__macro__,64,0.9288456433010264,0.48180488923868797,0.9716796875,0.976494484287968,,
12,C_OLD_0,seen_categories,candle,8,0.9990701645408068,0.5422112343849177,1.0,1.0,,
12,C_OLD_0,seen_categories,capsules,8,0.9996338703148779,0.9421566617076945,1.0,1.0,,
12,C_OLD_0,seen_categories,chewinggum,8,0.9957548310816943,0.8820042860438616,1.0,1.0,,
12,C_OLD_0,seen_categories,fryum,8,0.993894735967505,0.11891583903182362,1.0,1.0,,
12,C_OLD_0,seen_categories,macaroni1,8,0.9994053782295024,0.2836976266322484,1.0,1.0,,
12,C_OLD_0,seen_categories,pcb1,8,0.8902755658954475,0.17828737445546242,1.0,1.0,,
12,C_OLD_0,seen_categories,pcb2,8,0.7432785886017708,0.06462015981602598,1.0,1.0,,
12,C_OLD_0,seen_categories,pcb4,8,0.9909792910809982,0.35363716739640433,1.0,1.0,,
12,C_OLD_05,heldout_categories,__macro__,32,0.9703778800503353,0.3698576127071649,0.96875,0.9756016042780749,,
12,C_OLD_05,heldout_categories,cashew,8,0.999824472614999,0.881537310460912,1.0,1.0,,
12,C_OLD_05,heldout_categories,macaroni2,8,0.992381652734736,0.28593486060340945,0.9375,0.95,,
12,C_OLD_05,heldout_categories,pcb3,8,0.9336293013931477,0.5000492862952047,1.0,1.0,,
12,C_OLD_05,heldout_categories,pipe_fryum,8,0.9932389407131469,0.36755836494462013,1.0,1.0,,
12,C_OLD_05,seen_categories,__macro__,64,0.9304972988079899,0.48188545164859187,0.9716796875,0.976494484287968,,
12,C_OLD_05,seen_categories,candle,8,0.9990699547551661,0.5421734998562464,1.0,1.0,,
12,C_OLD_05,seen_categories,capsules,8,0.999634560928137,0.9422110380979255,1.0,1.0,,
12,C_OLD_05,seen_categories,chewinggum,8,0.995742015158509,0.8819658133713494,1.0,1.0,,
12,C_OLD_05,seen_categories,fryum,8,0.9939011406041273,0.11888711297124294,1.0,1.0,,
12,C_OLD_05,seen_categories,macaroni1,8,0.9994021403232054,0.2834591267297543,1.0,1.0,,
12,C_OLD_05,seen_categories,pcb1,8,0.8916489902616336,0.1782921855079359,1.0,1.0,,
12,C_OLD_05,seen_categories,pcb2,8,0.7572834633242255,0.06483234000530841,1.0,1.0,,
12,C_OLD_05,seen_categories,pcb4,8,0.9909814391365758,0.35365127933774304,1.0,1.0,,
14,P,heldout_categories,__macro__,32,0.9950131145924049,0.40665922750993455,0.984375,0.9875,,
14,P,heldout_categories,cashew,8,0.9996433224958234,0.8720932933461004,1.0,1.0,,
14,P,heldout_categories,macaroni2,8,0.997386767872834,0.16552604907262056,0.875,0.9166666666666666,,
14,P,heldout_categories,pcb3,8,0.9936543290590084,0.5207836016908274,1.0,1.0,,
14,P,heldout_categories,pipe_fryum,8,0.9976515525149116,0.36268469611650533,1.0,1.0,,
14,P,seen_categories,__macro__,64,0.950327670439242,0.49608472218164923,0.9912109375,0.9914582351452312,,
14,P,seen_categories,candle,8,0.9986808212631595,0.5043766057935258,1.0,1.0,,
14,P,seen_categories,capsules,8,0.9997236833235956,0.9471932752537962,1.0,1.0,,
14,P,seen_categories,chewinggum,8,0.9972349450178695,0.8780231733142626,1.0,1.0,,
14,P,seen_categories,fryum,8,0.9468539851028788,0.06771802322585485,1.0,1.0,,
14,P,seen_categories,macaroni1,8,0.9994950994205641,0.3444635141438832,1.0,1.0,,
14,P,seen_categories,pcb1,8,0.8949436710035994,0.22292686454140254,1.0,1.0,,
14,P,seen_categories,pcb2,8,0.8058381714018558,0.057354701460978735,1.0,1.0,,
14,P,seen_categories,pcb4,8,0.9917066468754691,0.3941418502328823,1.0,1.0,,
14,C_OLD_0,heldout_categories,__macro__,32,0.9702476109391912,0.35915055169553034,0.96875,0.9747023809523809,,
14,C_OLD_0,heldout_categories,cashew,8,0.9998224243343798,0.8824146135420826,1.0,1.0,,
14,C_OLD_0,heldout_categories,macaroni2,8,0.9909007678297136,0.41795992290852896,1.0,1.0,,
14,C_OLD_0,heldout_categories,pcb3,8,0.9263632426138438,0.4881850174014312,0.9375,0.95,,
14,C_OLD_0,heldout_categories,pipe_fryum,8,0.994105459166811,0.1750046883990215,1.0,1.0,,
14,C_OLD_0,seen_categories,__macro__,64,0.929180299294299,0.5429612062909063,0.98828125,0.9894675274415986,,
14,C_OLD_0,seen_categories,candle,8,0.9990732704514897,0.5731112403405125,1.0,1.0,,
14,C_OLD_0,seen_categories,capsules,8,0.9994293146227164,0.9394756063207497,1.0,1.0,,
14,C_OLD_0,seen_categories,chewinggum,8,0.9937176305368759,0.8702385518999034,1.0,1.0,,
14,C_OLD_0,seen_categories,fryum,8,0.9931382442873894,0.14558955804545173,1.0,1.0,,
14,C_OLD_0,seen_categories,macaroni1,8,0.9993895693583891,0.29845720084860405,1.0,1.0,,
14,C_OLD_0,seen_categories,pcb1,8,0.8598194472857137,0.18212555328220825,1.0,1.0,,
14,C_OLD_0,seen_categories,pcb2,8,0.6848647146035154,0.11932380606796689,1.0,1.0,,
14,C_OLD_0,seen_categories,pcb4,8,0.9924763243562568,0.3642722844436379,1.0,1.0,,
14,C_OLD_05,heldout_categories,__macro__,32,0.9700449304512389,0.35916193312597505,0.96875,0.9747023809523809,,
14,C_OLD_05,heldout_categories,cashew,8,0.9998224508928197,0.8824325734958302,1.0,1.0,,
14,C_OLD_05,heldout_categories,macaroni2,8,0.9908508646717187,0.4180172737073071,1.0,1.0,,
14,C_OLD_05,heldout_categories,pcb3,8,0.9263669500996623,0.4881637713320414,0.9375,0.95,,
14,C_OLD_05,heldout_categories,pipe_fryum,8,0.9940966820866507,0.17522978513546486,1.0,1.0,,
14,C_OLD_05,seen_categories,__macro__,64,0.9308224565940659,0.5430790542326636,0.98828125,0.9894675274415986,,
14,C_OLD_05,seen_categories,candle,8,0.9990732329625673,0.57309775856607,1.0,1.0,,
14,C_OLD_05,seen_categories,capsules,8,0.9994290716110892,0.9394850462239055,1.0,1.0,,
14,C_OLD_05,seen_categories,chewinggum,8,0.9937096846255256,0.8702755725955076,1.0,1.0,,
14,C_OLD_05,seen_categories,fryum,8,0.9931397954036096,0.14554435624526949,1.0,1.0,,
14,C_OLD_05,seen_categories,macaroni1,8,0.9993890841310715,0.2991225962659218,1.0,1.0,,
14,C_OLD_05,seen_categories,pcb1,8,0.8797435721165313,0.18216026430374685,1.0,1.0,,
14,C_OLD_05,seen_categories,pcb2,8,0.6900285061650695,0.11937824192428903,1.0,1.0,,
14,C_OLD_05,seen_categories,pcb4,8,0.9924804329628635,0.3643761646578066,1.0,1.0,,
16,P,heldout_categories,__macro__,32,0.991255494057186,0.3856756454223456,0.99609375,0.9963235294117647,,
16,P,heldout_categories,cashew,8,0.999782297968698,0.8796182310427187,1.0,1.0,,
16,P,heldout_categories,macaroni2,8,0.9980295185719802,0.18552371859968977,1.0,1.0,,
16,P,heldout_categories,pcb3,8,0.9831325424095996,0.4679843131477257,1.0,1.0,,
16,P,heldout_categories,pipe_fryum,8,0.9974741361955536,0.3833571224491974,1.0,1.0,,
16,P,seen_categories,__macro__,64,0.9432052156710353,0.4983005984110349,0.9921875,0.9926109506302521,,
16,P,seen_categories,candle,8,0.9986836594200035,0.5370173107782792,1.0,1.0,,
16,P,seen_categories,capsules,8,0.9997472849610954,0.9505864841158809,1.0,1.0,,
16,P,seen_categories,chewinggum,8,0.9981963238523995,0.870793286151951,1.0,1.0,,
16,P,seen_categories,fryum,8,0.9475268085746513,0.08945888113416775,1.0,1.0,,
16,P,seen_categories,macaroni1,8,0.9994091316324961,0.27789305938078923,1.0,1.0,,
16,P,seen_categories,pcb1,8,0.940837014551494,0.16681882352368127,1.0,1.0,,
16,P,seen_categories,pcb2,8,0.7778332636989108,0.05653120883508566,1.0,1.0,,
16,P,seen_categories,pcb4,8,0.9888039013769272,0.35888684303182233,1.0,1.0,,
16,C_OLD_0,heldout_categories,__macro__,32,0.9883252890956877,0.3354380454969193,0.98828125,0.9901315789473684,,
16,C_OLD_0,heldout_categories,cashew,8,0.9997056498425303,0.8670387466858153,1.0,1.0,,
16,C_OLD_0,heldout_categories,macaroni2,8,0.9891382667647275,0.42738636959005094,1.0,1.0,,
16,C_OLD_0,heldout_categories,pcb3,8,0.9809799611402866,0.4732190533774376,1.0,1.0,,
16,C_OLD_0,heldout_categories,pipe_fryum,8,0.9953122295874247,0.25034943885558103,1.0,1.0,,
16,C_OLD_0,seen_categories,__macro__,64,0.9415727524204146,0.5132249116499393,0.994140625,0.9950657894736842,,
16,C_OLD_0,seen_categories,candle,8,0.9988281825165118,0.4758378034731952,1.0,1.0,,
16,C_OLD_0,seen_categories,capsules,8,0.9994828477316483,0.935764283323661,1.0,1.0,,
16,C_OLD_0,seen_categories,chewinggum,8,0.9939361063579593,0.872320033637032,1.0,1.0,,
16,C_OLD_0,seen_categories,fryum,8,0.9864528169695529,0.07829273965394905,1.0,1.0,,
16,C_OLD_0,seen_categories,macaroni1,8,0.9994871413256537,0.2599752826143808,1.0,1.0,,
16,C_OLD_0,seen_categories,pcb1,8,0.9599917099461334,0.23281833798449703,1.0,1.0,,
16,C_OLD_0,seen_categories,pcb2,8,0.7434300952817298,0.1410539699781481,1.0,1.0,,
16,C_OLD_0,seen_categories,pcb4,8,0.9949024309058413,0.4460319117833355,1.0,1.0,,
16,C_OLD_05,heldout_categories,__macro__,32,0.9883375789398935,0.33549648333262583,0.98828125,0.9901315789473684,,
16,C_OLD_05,heldout_categories,cashew,8,0.9997044767406182,0.8670226265213803,1.0,1.0,,
16,C_OLD_05,heldout_categories,macaroni2,8,0.9892011851064932,0.42699940148884763,1.0,1.0,,
16,C_OLD_05,heldout_categories,pcb3,8,0.980982512564308,0.4732614345829869,1.0,1.0,,
16,C_OLD_05,heldout_categories,pipe_fryum,8,0.9952851124028324,0.2506664020571531,1.0,1.0,,
16,C_OLD_05,seen_categories,__macro__,64,0.9420080687762855,0.5133753435871798,0.994140625,0.9950657894736842,,
16,C_OLD_05,seen_categories,candle,8,0.9988277955258968,0.4757816248362467,1.0,1.0,,
16,C_OLD_05,seen_categories,capsules,8,0.9994838821105626,0.9358250286727615,1.0,1.0,,
16,C_OLD_05,seen_categories,chewinggum,8,0.9939495018388613,0.8723146293406195,1.0,1.0,,
16,C_OLD_05,seen_categories,fryum,8,0.9864594833471934,0.07835827215086007,1.0,1.0,,
16,C_OLD_05,seen_categories,macaroni1,8,0.9994857585653867,0.2589562580850505,1.0,1.0,,
16,C_OLD_05,seen_categories,pcb1,8,0.96050611444532,0.23278171646552076,1.0,1.0,,
16,C_OLD_05,seen_categories,pcb2,8,0.7459458875244115,0.14109520073842183,1.0,1.0,,
16,C_OLD_05,seen_categories,pcb4,8,0.9949051486366958,0.4460896936640584,1.0,1.0,,
18,P,heldout_categories,__macro__,32,0.9967538926794938,0.40654835942149264,0.98828125,0.9891493055555556,,
18,P,heldout_categories,cashew,8,0.9998227435043368,0.8809155254207885,1.0,1.0,,
18,P,heldout_categories,macaroni2,8,0.997986241295643,0.20377281906083305,0.9375,0.95,,
18,P,heldout_categories,pcb3,8,0.9934002587691573,0.49199387619685137,1.0,1.0,,
18,P,heldout_categories,pipe_fryum,8,0.998068158670572,0.41270208881264797,1.0,1.0,,
18,P,seen_categories,__macro__,64,0.9590202501499213,0.5060489864815773,0.9619140625,0.9707398504273506,,
18,P,seen_categories,candle,8,0.9987431608560996,0.5373647012247621,1.0,1.0,,
18,P,seen_categories,capsules,8,0.9997931078827957,0.9579092599192633,1.0,1.0,,
18,P,seen_categories,chewinggum,8,0.9980084780716012,0.8719819767318584,1.0,1.0,,
18,P,seen_categories,fryum,8,0.9698903628042999,0.09358901630195637,1.0,1.0,,
18,P,seen_categories,macaroni1,8,0.9994780788570377,0.347697968398535,1.0,1.0,,
18,P,seen_categories,pcb1,8,0.9090684732908234,0.2033484022700839,1.0,1.0,,
18,P,seen_categories,pcb2,8,0.8171310525841367,0.06380535182014742,1.0,1.0,,
18,P,seen_categories,pcb4,8,0.9924926201074447,0.38352792401871605,1.0,1.0,,
18,C_OLD_0,heldout_categories,__macro__,32,0.9903809140495461,0.36131786044923175,0.98828125,0.9901315789473684,,
18,C_OLD_0,heldout_categories,cashew,8,0.9997706774014422,0.8799670346962103,1.0,1.0,,
18,C_OLD_0,heldout_categories,macaroni2,8,0.9912208467186542,0.37751423486425856,1.0,1.0,,
18,C_OLD_0,heldout_categories,pcb3,8,0.9801321287278341,0.469409298833647,1.0,1.0,,
18,C_OLD_0,heldout_categories,pipe_fryum,8,0.9941064899085684,0.20886580156573484,1.0,1.0,,
18,C_OLD_0,seen_categories,__macro__,64,0.9467667442455818,0.40045831919065544,0.9970703125,0.9973214285714286,,
18,C_OLD_0,seen_categories,candle,8,0.999157902751784,0.5244538227097157,1.0,1.0,,
18,C_OLD_0,seen_categories,capsules,8,0.9995007846967181,0.9429644955916551,1.0,1.0,,
18,C_OLD_0,seen_categories,chewinggum,8,0.9933258294614402,0.8782726601146075,1.0,1.0,,
18,C_OLD_0,seen_categories,fryum,8,0.9785005505232628,0.04247390498979767,1.0,1.0,,
18,C_OLD_0,seen_categories,macaroni1,8,0.9993945362883038,0.20301721012765445,1.0,1.0,,
18,C_OLD_0,seen_categories,pcb1,8,0.9290434416098307,0.2582176359103111,1.0,1.0,,
18,C_OLD_0,seen_categories,pcb2,8,0.773551282449118,0.12913489598868672,1.0,1.0,,
18,C_OLD_0,seen_categories,pcb4,8,0.9939429761219833,0.44799963594576003,1.0,1.0,,
18,C_OLD_05,heldout_categories,__macro__,32,0.9903770294344325,0.3614340017756395,0.98828125,0.9901315789473684,,
18,C_OLD_05,heldout_categories,cashew,8,0.9997707458284815,0.8800801076689665,1.0,1.0,,
18,C_OLD_05,heldout_categories,macaroni2,8,0.9912184527983648,0.37649653822657286,1.0,1.0,,
18,C_OLD_05,heldout_categories,pcb3,8,0.9801590098924616,0.46953695030298936,1.0,1.0,,
18,C_OLD_05,heldout_categories,pipe_fryum,8,0.9940791308841842,0.2093299397013288,1.0,1.0,,
18,C_OLD_05,seen_categories,__macro__,64,0.9466091878041105,0.400491457965311,0.9970703125,0.9973214285714286,,
18,C_OLD_05,seen_categories,candle,8,0.9991578903965184,0.5244519215951374,1.0,1.0,,
18,C_OLD_05,seen_categories,capsules,8,0.9995011531693261,0.9430141869954912,1.0,1.0,,
18,C_OLD_05,seen_categories,chewinggum,8,0.9933525498979009,0.8783094403408623,1.0,1.0,,
18,C_OLD_05,seen_categories,fryum,8,0.9784914797937744,0.042462207546630874,1.0,1.0,,
18,C_OLD_05,seen_categories,macaroni1,8,0.9993938377994523,0.20279375113041256,1.0,1.0,,
18,C_OLD_05,seen_categories,pcb1,8,0.9300340483879463,0.25815810630036407,1.0,1.0,,
18,C_OLD_05,seen_categories,pcb2,8,0.7726881432995999,0.12912705054922813,1.0,1.0,,
18,C_OLD_05,seen_categories,pcb4,8,0.9939488381131356,0.4480682045299446,1.0,1.0,,
20,P,heldout_categories,__macro__,32,0.9963350461451004,0.4011562513540826,1.0,1.0,,
20,P,heldout_categories,cashew,8,0.9997929885218797,0.8800652842887866,1.0,1.0,,
20,P,heldout_categories,macaroni2,8,0.997618041512791,0.19719417636824804,1.0,1.0,,
20,P,heldout_categories,pcb3,8,0.9937127930381259,0.49509518669200137,1.0,1.0,,
20,P,heldout_categories,pipe_fryum,8,0.9974899181786685,0.44555929062607863,1.0,1.0,,
20,P,seen_categories,__macro__,64,0.9491209849310851,0.4997572481208759,0.9814453125,0.9837171226017288,,
20,P,seen_categories,candle,8,0.9988306823421774,0.49253941367021953,1.0,1.0,,
20,P,seen_categories,capsules,8,0.999707964693581,0.9478513732371402,1.0,1.0,,
20,P,seen_categories,chewinggum,8,0.996738584358599,0.8769648755082575,1.0,1.0,,
20,P,seen_categories,fryum,8,0.9658640538422787,0.08439758062437865,1.0,1.0,,
20,P,seen_categories,macaroni1,8,0.9994508231157729,0.3264386604846341,1.0,1.0,,
20,P,seen_categories,pcb1,8,0.9235437352946657,0.21191699341398518,1.0,1.0,,
20,P,seen_categories,pcb2,8,0.8225739740043464,0.06903083382703869,1.0,1.0,,
20,P,seen_categories,pcb4,8,0.9934404376732555,0.4147008400044667,1.0,1.0,,
20,C_OLD_0,heldout_categories,__macro__,32,0.9953494855430389,0.40998595511099895,1.0,1.0,,
20,C_OLD_0,heldout_categories,cashew,8,0.9998222552977214,0.88266413652367,1.0,1.0,,
20,C_OLD_0,heldout_categories,macaroni2,8,0.9961277144605202,0.4504306185036411,1.0,1.0,,
20,C_OLD_0,heldout_categories,pcb3,8,0.9913627512036989,0.5093414726476982,1.0,1.0,,
20,C_OLD_0,heldout_categories,pipe_fryum,8,0.9970474620676575,0.39841049532659367,1.0,1.0,,
20,C_OLD_0,seen_categories,__macro__,64,0.9493886097371652,0.5756073512235071,0.9970703125,0.9973214285714286,,
20,C_OLD_0,seen_categories,candle,8,0.9991776546749207,0.5485905083374535,1.0,1.0,,
20,C_OLD_0,seen_categories,capsules,8,0.9996242648835095,0.9449211119841318,1.0,1.0,,
20,C_OLD_0,seen_categories,chewinggum,8,0.9941034362189376,0.8665446754172803,1.0,1.0,,
20,C_OLD_0,seen_categories,fryum,8,0.9910998673794343,0.136443316499178,1.0,1.0,,
20,C_OLD_0,seen_categories,macaroni1,8,0.9994701106723344,0.297699468239135,1.0,1.0,,
20,C_OLD_0,seen_categories,pcb1,8,0.9411556352579675,0.23170291889961428,1.0,1.0,,
20,C_OLD_0,seen_categories,pcb2,8,0.7450428517372517,0.14273126174607456,1.0,1.0,,
20,C_OLD_0,seen_categories,pcb4,8,0.9930356993399152,0.42685364274183274,1.0,1.0,,
20,C_OLD_05,heldout_categories,__macro__,32,0.9953469073986435,0.4101398001009558,1.0,1.0,,
20,C_OLD_05,heldout_categories,cashew,8,0.9998232699863508,0.882953305474674,1.0,1.0,,
20,C_OLD_05,heldout_categories,macaroni2,8,0.9961248587256148,0.4501901528394723,1.0,1.0,,
20,C_OLD_05,heldout_categories,pcb3,8,0.9913695380884343,0.5094355180267219,1.0,1.0,,
20,C_OLD_05,heldout_categories,pipe_fryum,8,0.9970360922170312,0.39875160869144993,1.0,1.0,,
20,C_OLD_05,seen_categories,__macro__,64,0.9495243025153534,0.5756813319557657,0.9970703125,0.9973214285714286,,
20,C_OLD_05,seen_categories,candle,8,0.9991776507821658,0.5486007881812922,1.0,1.0,,
20,C_OLD_05,seen_categories,capsules,8,0.9996256443635902,0.9449592248858228,1.0,1.0,,
20,C_OLD_05,seen_categories,chewinggum,8,0.9941242499646954,0.866593593432582,1.0,1.0,,
20,C_OLD_05,seen_categories,fryum,8,0.9911126694934606,0.13652779112541724,1.0,1.0,,
20,C_OLD_05,seen_categories,macaroni1,8,0.999470134062309,0.2980630407796508,1.0,1.0,,
20,C_OLD_05,seen_categories,pcb1,8,0.9423236620744517,0.2316203785582985,1.0,1.0,,
20,C_OLD_05,seen_categories,pcb2,8,0.7453376830268029,0.14274503752826204,1.0,1.0,,
20,C_OLD_05,seen_categories,pcb4,8,0.9930451863755972,0.42694124527895877,1.0,1.0,,
10,A0,heldout_categories,__macro__,32,0.9825052743013735,0.3918507173653909,0.96484375,0.9678702731092438,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A0,heldout_categories,cashew,8,0.9997000872554108,0.8870635300406398,1.0,1.0,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A0,heldout_categories,macaroni2,8,0.8772234315210576,0.09185429187883776,0.8125,0.8541666666666666,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A0,heldout_categories,pcb3,8,0.9965029805101466,0.547472388146966,1.0,1.0,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A0,heldout_categories,pipe_fryum,8,0.9840280925046134,0.24965933687636682,1.0,1.0,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A0,seen_categories,__macro__,64,0.930067336352723,0.5548606631186317,0.962890625,0.9722023002426328,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A0,seen_categories,candle,8,0.9987081229306064,0.5141603675092571,1.0,1.0,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A0,seen_categories,capsules,8,0.9995859571387592,0.9149365702224365,1.0,1.0,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A0,seen_categories,chewinggum,8,0.9986046276901823,0.8691757391311998,1.0,1.0,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A0,seen_categories,fryum,8,0.9952901748442373,0.14637537492470362,1.0,1.0,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A0,seen_categories,macaroni1,8,0.9994835356005394,0.26964129424512845,1.0,1.0,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
